不要找小中介，否则吃大亏！,龙岗-布吉 西环路70号,620,https://sz.zu.anjuke.com/fangyuan/1239725314
品质生活，蛋壳更懂你。,福田-八卦岭 八卦四路2号,1050,https://sz.zu.anjuke.com/fangyuan/1237690536
民住房 翠竹 可做饭 温馨户型 可短租,罗湖-翠竹 田贝四路72号,1270,https://sz.zu.anjuke.com/fangyuan/1237038422
抢手好房先到先得 黄贝岭 干净 可短租,罗湖-黄贝岭 新秀路3号,1940,https://sz.zu.anjuke.com/fangyuan/1239722500
家电家具全新 招租 每间配空调 人民南地铁附近,罗湖-人民南 和平路1019号,1050,https://sz.zu.anjuke.com/fangyuan/1232059756
首月立减1000民用水电，网上缴费，生活没烦恼常兴苑,"南山-南头 常兴路,近南头街",900,https://sz.zu.anjuke.com/fangyuan/1235277957
活动还没停  精装修 户型方正 不潮湿,罗湖-蔡屋围 松园南街16号,870,https://sz.zu.anjuke.com/fangyuan/1236684548
优惠房源没剩多少 近地铁超市 园岭 园岭花园,福田-园岭 红岭中路2061号,1260,https://sz.zu.anjuke.com/fangyuan/1238838714
蛋壳等你来撩。繁华毗邻，双周保洁福田中心区,福田-福田中心 金田路3037号,1470,https://sz.zu.anjuke.com/fangyuan/1239136680
为了能住好房，你被骗了几次,福田-农科中心 竹香一路,650,https://sz.zu.anjuke.com/fangyuan/1238017152
租的房子也是家 人民南 交通方便 拎包入住,罗湖-人民南 春风路3043号,1090,https://sz.zu.anjuke.com/fangyuan/1232067486
ins风高颜值好房近地铁前海太子苑,南山-前海 沿湖路17号,1430,https://sz.zu.anjuke.com/fangyuan/1236282761
如何在较短的时间内租到满意的房子,福田-石厦 石厦北一街12号,2120,https://sz.zu.anjuke.com/fangyuan/1237585205
优惠房源没剩多少 近地铁超市 银湖 金景花园,罗湖-银湖 金碧路16号,1850,https://sz.zu.anjuke.com/fangyuan/1238829830
品质生活，蛋壳更懂你。,福田-石厦 福民路,2360,https://sz.zu.anjuke.com/fangyuan/1237586078
丰湖花园  豪华新装1房1厅 仅3200 随时看房,罗湖-泥岗 布吉路,3200,https://sz.zu.anjuke.com/fangyuan/1239777992
品质生活，蛋壳更懂你。,罗湖-草埔 金稻田路1164号,530,https://sz.zu.anjuke.com/fangyuan/1237593780
选房的差距等于生活品质的差距,福田-新洲 新洲七街175号,630,https://sz.zu.anjuke.com/fangyuan/1238058912
三两好友一起租房堪比大学宿舍,罗湖-东门 湖贝路2139号,1100,https://sz.zu.anjuke.com/fangyuan/1236976405
地铁就在家门口 错过后悔呀,罗湖-翠竹 水贝一路,1150,https://sz.zu.anjuke.com/fangyuan/1237057431
性价比高 银湖 可短租 南北通透 朝阳,罗湖-银湖 银湖路,520,https://sz.zu.anjuke.com/fangyuan/1235616463
短租让你体验在蛋壳的生活,福田-华强北 华富路,560,https://sz.zu.anjuke.com/fangyuan/1237580064
上班族看过来 精装 百花 采光好 可短租,福田-百花 百花二路28号,510,https://sz.zu.anjuke.com/fangyuan/1235736683
你还年轻，不要活得像个老年人！,福田-香蜜湖 红荔西路8007号,610,https://sz.zu.anjuke.com/fangyuan/1238050816
不要找小中介，否则吃大亏！,罗湖-怡景 华丽路1067号,500,https://sz.zu.anjuke.com/fangyuan/1238076281
长得漂亮是优势，活得漂亮靠选择。,龙岗-大运 龙翔大道,910,https://sz.zu.anjuke.com/fangyuan/1237591266
园岭红岭老街地铁站附近家私全齐，全新高档家私，真实图片，,罗湖-蔡屋围 桂元北路,1799,https://sz.zu.anjuke.com/fangyuan/1239539437
包维修保洁 不收 可短租 水电平摊 国贸 朝阳,罗湖-国贸 东门南路2020号,1260,https://sz.zu.anjuke.com/fangyuan/1235842327
年底优惠不等人 皇岗 阳光大床 可短租 部分独卫,福田-皇岗 吉龙三街,1030,https://sz.zu.anjuke.com/fangyuan/1235727487
蛋壳短租 给新来深圳需要过渡的你,"罗湖-田贝 田贝一路,近文锦北路",660,https://sz.zu.anjuke.com/fangyuan/1238035764
热租房 手慢无 特惠 翠竹 可随时带看,罗湖-翠竹 翠竹路,1030,https://sz.zu.anjuke.com/fangyuan/1237055139
如何在较短的时间内租到满意的房子,福田-新洲 新洲二街274号,580,https://sz.zu.anjuke.com/fangyuan/1238053650
宽敞明亮 南北通透 翠竹 可短租 押一付一 小区环境好,罗湖-翠竹 田贝四路72号,1310,https://sz.zu.anjuke.com/fangyuan/1237010223
长得漂亮是优势，活得漂亮靠选择。,罗湖-翠竹 水田一街49号,420,https://sz.zu.anjuke.com/fangyuan/1238070225
蛋壳短租 给新来深圳需要过渡的你,龙岗-大运 龙翔大道,580,https://sz.zu.anjuke.com/fangyuan/1238026264
年底优惠不等人 新洲 阳光大床 可短租 部分独卫,福田-新洲 新沙街4号,1400,https://sz.zu.anjuke.com/fangyuan/1235731423
良心出租 全新装修 找素质住户爱惜家具家电,罗湖-翠竹 文锦北路2088号,930,https://sz.zu.anjuke.com/fangyuan/1235238094
首月立减1000民用水电，网上缴费，生活没烦恼物资大院,罗湖-东门 玉泉路126号,830,https://sz.zu.anjuke.com/fangyuan/1240093431
水湾 海湾花园 合租 南,南山-蛇口 海昌街3号,3130,https://sz.zu.anjuke.com/fangyuan/1238701543
整租合租都行 笋岗 近地铁公交站 随时入住,罗湖-笋岗 宝岗路54号,1210,https://sz.zu.anjuke.com/fangyuan/1237030304
独卫主卧 皇岗 朝阳 配套全 干净明亮 随时看房,福田-皇岗 益田路3002号,1800,https://sz.zu.anjuke.com/fangyuan/1234674525
短租产品可拎包入住 适合刚来深圳的你,龙华-龙华中心区 梅龙大道,400,https://sz.zu.anjuke.com/fangyuan/1238065058
交通便利的房子谁都想抢 福田中心区手慢无 独卫阳台任你选,福田-福田中心 民田路89号,1870,https://sz.zu.anjuke.com/fangyuan/1238837114
换房找我一定实惠 莲花近地铁 押一付一 大阳台,福田-莲花 莲花路1096号,1930,https://sz.zu.anjuke.com/fangyuan/1238157862
你还年轻，不要活得像个老年人！,福田-新洲 新洲五街59号,670,https://sz.zu.anjuke.com/fangyuan/1238044606
视野开阔小区绿化好 蔡屋围 朝阳 家私齐全可拎包入住,罗湖-蔡屋围 红宝路67号,870,https://sz.zu.anjuke.com/fangyuan/1236673492
不要找小中介，否则吃大亏！,罗湖-田贝 爱国路,550,https://sz.zu.anjuke.com/fangyuan/1238083033
你还年轻，不要活得像个老年人！,罗湖-田贝 太宁路183号,620,https://sz.zu.anjuke.com/fangyuan/1238076246
不要找小中介，否则吃大亏！,罗湖-水库 太宁路8号,750,https://sz.zu.anjuke.com/fangyuan/1238075382
关于租房的几个技巧你可能还不知道,罗湖-泥岗 金湖路,460,https://sz.zu.anjuke.com/fangyuan/1238071115
品质生活，蛋壳更懂你。,福田-上步 上步中路,790,https://sz.zu.anjuke.com/fangyuan/1237552008
选房的差距等于生活品质的差距,罗湖-草埔 稻田路1136号,570,https://sz.zu.anjuke.com/fangyuan/1237597610
出租 全明户型 随时住 双气房 家具家电齐全,福田-岗厦 彩田路,1840,https://sz.zu.anjuke.com/fangyuan/1236621009
为了能住好房，你被骗了几次,福田-园岭 园岭四街16号,930,https://sz.zu.anjuke.com/fangyuan/1238060124
长得漂亮是优势，活得漂亮靠选择。,龙华-清湖 三联路,480,https://sz.zu.anjuke.com/fangyuan/1238045992
住ins风房子是一种怎样的体验,南山-华侨城 潮州西街2号,950,https://sz.zu.anjuke.com/fangyuan/1238079686
活动还没停  精装修 户型方正 不潮湿,福田-新洲 金地一路,1720,https://sz.zu.anjuke.com/fangyuan/1235734275
短租让你体验在蛋壳的生活,福田-竹子林 侨城东路1151号,2420,https://sz.zu.anjuke.com/fangyuan/1238033990
短租让你体验在蛋壳的生活,福田-皇岗 皇岗五街,1850,https://sz.zu.anjuke.com/fangyuan/1237561092
上班族看过来 精装 岗厦 采光好 可短租,福田-岗厦 彩田路,510,https://sz.zu.anjuke.com/fangyuan/1235738933
可短租可短租可短租 重要的事情说三遍,福田-上下沙 滨河大道9309号,1050,https://sz.zu.anjuke.com/fangyuan/1237584413
抢手好房先到先得 景田 干净 可短租,福田-景田 新闻路,650,https://sz.zu.anjuke.com/fangyuan/1236638222
朝南无遮挡 紧挨地铁超市 石厦 随时看房,福田-石厦 益田路1005号,1600,https://sz.zu.anjuke.com/fangyuan/1235705324
地铁步行2，电梯房，家电齐全。,南山-南山中心 桃园路,1000,https://sz.zu.anjuke.com/fangyuan/1237037009
年底换房便宜 甩租可短租 翠竹 近地铁,罗湖-翠竹 田贝四路72号,1170,https://sz.zu.anjuke.com/fangyuan/1237041327
想换房来找我 东门 包你满意 活动继续 精装好房,罗湖-东门 深中街17号,1910,https://sz.zu.anjuke.com/fangyuan/1236760363
智能门锁 全新家电 笋岗 可随时看房 免费wifi,罗湖-笋岗 宝岗路,1930,https://sz.zu.anjuke.com/fangyuan/1235641680
超大漂亮的落地灯和爱生活的你 近地铁主卧合租 水电均摊有宽带,福田-福田中心 福华三路11号,510,https://sz.zu.anjuke.com/fangyuan/1235678904
不是你找不到房 而是你选错了地方,福田-石厦 福强路,1270,https://sz.zu.anjuke.com/fangyuan/1238050421
靠谱销售带你 服务 你就放心吧,罗湖-笋岗 洪湖西路13号,1180,https://sz.zu.anjuke.com/fangyuan/1237020569
视野开阔小区绿化好 后海 朝阳 家私齐全可拎包入住,南山-后海 海月路116号,1500,https://sz.zu.anjuke.com/fangyuan/1235828245
小区环境优美，绿化面积大，地理位置优越 拎包入住即可,罗湖-国贸 人民南路2002号,890,https://sz.zu.anjuke.com/fangyuan/1236689885
两天时间保证你租到好房！,罗湖-怡景 凤凰街56号,360,https://sz.zu.anjuke.com/fangyuan/1238074264
短租产品可拎包入住 适合刚来深圳的你,罗湖-草埔 金稻田路1147号,740,https://sz.zu.anjuke.com/fangyuan/1237595698
年底换房便宜 甩租可短租 车公庙 近地铁,福田-车公庙 深南大道6017号,1540,https://sz.zu.anjuke.com/fangyuan/1236618099
蛋壳短租 给新来深圳需要过渡的你,福田-莲花 福中路319号,980,https://sz.zu.anjuke.com/fangyuan/1237576598
不是你找不到房 而是你选错了地方,罗湖-怡景 黄贝路1008号,610,https://sz.zu.anjuke.com/fangyuan/1238031278
不仅整租 合租房也有私密空间 独卫好房满足你,罗湖-笋岗 宝岗路,1450,https://sz.zu.anjuke.com/fangyuan/1236979663
家电家具全新 招租 每间配空调 地铁附近,罗湖-翠竹 翠竹路,890,https://sz.zu.anjuke.com/fangyuan/1235231835
包维修保洁 不收 可短租 水电平摊 草埔 朝阳,罗湖-草埔 金稻田路1145号,830,https://sz.zu.anjuke.com/fangyuan/1234642640
想换房来找我  包你满意 活动继续 精装好房,罗湖-东门 笋岗东路2009号,1200,https://sz.zu.anjuke.com/fangyuan/1230498777
独卫阳台任你选 拎包入住 翠竹近地铁超市 精装修,罗湖-翠竹 水贝一路,1150,https://sz.zu.anjuke.com/fangyuan/1237010978
房子是租的 但生活不是 3.0小区房直租新家具让你更舒适,南山-后海 登良路7号,3260,https://sz.zu.anjuke.com/fangyuan/1231386050
业主出国诚心出租 福田中心区 采光好 南北通透,福田-福田中心 深南大道2001号,570,https://sz.zu.anjuke.com/fangyuan/1236589309
抢手好房先到先得 竹子林 干净 可短租,福田-竹子林 侨城东路1151号,640,https://sz.zu.anjuke.com/fangyuan/1236640012
短租产品可拎包入住 适合刚来深圳的你,罗湖-银湖 金湖一街二号,600,https://sz.zu.anjuke.com/fangyuan/1237566652
酒店式公寓有爱有品位 独卫大阳台包物业网费 近地铁只收房租,罗湖-草埔 金稻田路1185号,690,https://sz.zu.anjuke.com/fangyuan/1233025102
想换房来找我 福田口岸 包你满意 活动继续 精装好房,福田-福田口岸 紫荆道19号,2490,https://sz.zu.anjuke.com/fangyuan/1235842377
找室友 房东委托直租无 东门进地铁主卧精装,罗湖-东门 城东街6号,1970,https://sz.zu.anjuke.com/fangyuan/1235626040
你还有后悔的机会 蛇口 精装修 押一付一 通透,南山-蛇口 荔园路92号,2250,https://sz.zu.anjuke.com/fangyuan/1235616572
超大漂亮的落地灯和爱生活的你 近地铁主卧合租 水电均摊有宽带,罗湖-国贸 人民南路3003号,590,https://sz.zu.anjuke.com/fangyuan/1235638045
长得漂亮是优势，活得漂亮靠选择。,福田-新洲 新洲二街274号,670,https://sz.zu.anjuke.com/fangyuan/1238050639
良心出租 全新装修 找素质住户爱惜家具家电,罗湖-翠竹 水贝一路,930,https://sz.zu.anjuke.com/fangyuan/1235241071
不是你找不到房 而是你选错了地方,福田-上步 福田区燕南路30号,630,https://sz.zu.anjuke.com/fangyuan/1237586305
不要纠结了错过就没有了 草埔 南北通透 有保洁,罗湖-草埔 金稻田路,2350,https://sz.zu.anjuke.com/fangyuan/1234234809
智能门锁 全新家电 景田 可随时看房 免费wifi,福田-景田 景田北街24号,1580,https://sz.zu.anjuke.com/fangyuan/1233488220
智能门锁 全新家电 翠竹 可随时看房 免费wifi,罗湖-翠竹 水贝二路47号,1330,https://sz.zu.anjuke.com/fangyuan/1237043372
家电家具全新 招租 每间配空调 岗厦地铁附近,福田-岗厦 福华路318号,1740,https://sz.zu.anjuke.com/fangyuan/1236748033
很干净很便宜 带独卫大主卧颜值也不低 白领公寓近地铁 无中介,福田-华强南 华阳街17号,1390,https://sz.zu.anjuke.com/fangyuan/1236591037
包维修保洁 不收 可短租 水电平摊 黄贝岭 朝阳,罗湖-黄贝岭 罗芳路,620,https://sz.zu.anjuke.com/fangyuan/1236672090
年底换房好机会  干净明亮通透,罗湖-翠竹 水贝一路76号,810,https://sz.zu.anjuke.com/fangyuan/1235239540
不要纠结了错过就没有了 竹子林 南北通透 有保洁,福田-竹子林 深南大道8008号,1190,https://sz.zu.anjuke.com/fangyuan/1238154796
蛋壳短租 给新来深圳需要过渡的你,南山-南油 华明路21号,800,https://sz.zu.anjuke.com/fangyuan/1238061286
年底优惠不等人 景田 阳光大床 可短租 部分独卫,福田-景田 景田东路1号,580,https://sz.zu.anjuke.com/fangyuan/1235730411
不要找小中介，否则吃大亏！,罗湖-泥岗 环仓路5号,450,https://sz.zu.anjuke.com/fangyuan/1238068645
抢手好房先到先得 笋岗 干净 可短租,罗湖-笋岗 宝岗路217号,1880,https://sz.zu.anjuke.com/fangyuan/1235645845
活动还没停 笋岗 精装修 户型方正 不潮湿,罗湖-笋岗 宝岗路,3230,https://sz.zu.anjuke.com/fangyuan/1235340187
独卫阳台任你选 拎包入住 国贸近地铁超市 精装修,罗湖-国贸 东门南路3009号,2440,https://sz.zu.anjuke.com/fangyuan/1238829935
如何在较短的时间内租到满意的房子,龙华-龙华中心区 建达路,330,https://sz.zu.anjuke.com/fangyuan/1238061009
多房源自取 直租居高临下的大卧室 视野超好近地铁 包物业费,福田-竹子林 紫竹六道78号,500,https://sz.zu.anjuke.com/fangyuan/1236633554
十一月租房优惠季 别错过 笋岗 部分独卫,罗湖-笋岗 宝岗路,1940,https://sz.zu.anjuke.com/fangyuan/1236295007
房东着急出租优惠 银湖 有独卫 阳光充足 精装修,罗湖-银湖 银湖路38号,1880,https://sz.zu.anjuke.com/fangyuan/1231020844
不要纠结了错过就没有了 草埔 南北通透 有保洁,罗湖-草埔 金稻田路1147号,1300,https://sz.zu.anjuke.com/fangyuan/1233691666
不要找小中介，否则吃大亏！,福田-赤尾 滨河大道3161号,860,https://sz.zu.anjuke.com/fangyuan/1237554552
你还有后悔的机会 人民南 精装修 押一付一 通透,罗湖-人民南 沿河南路2号,2390,https://sz.zu.anjuke.com/fangyuan/1239725409
品质生活，蛋壳更懂你。,福田-上下沙 上沙建文路,1410,https://sz.zu.anjuke.com/fangyuan/1237565413
喜欢大阳台的你 不容错过 近地铁 无只收房租,福田-竹子林 竹子林七路23号,2090,https://sz.zu.anjuke.com/fangyuan/1237266738
性价比高 华强南 可短租 南北通透 朝阳,福田-华强南 滨河大道3096号,1270,https://sz.zu.anjuke.com/fangyuan/1236594384
整租合租都行 人民南 近地铁公交站 随时入住,罗湖-人民南 和平路,1170,https://sz.zu.anjuke.com/fangyuan/1238819827
年底优惠不容错过 近地铁 福田中心区 恒运豪庭,福田-福田中心 福华三路,870,https://sz.zu.anjuke.com/fangyuan/1234208369
为了能住好房，你被骗了几次,南山-南油 南光路33号,820,https://sz.zu.anjuke.com/fangyuan/1238043716
你还年轻，不要活得像个老年人！,罗湖-怡景 华丽路1067号,550,https://sz.zu.anjuke.com/fangyuan/1238075583
关于租房的几个技巧你可能还不知道,福田-石厦 福强路,2130,https://sz.zu.anjuke.com/fangyuan/1237587088
选房的差距等于生活品质的差距,福田-福田中心 福华三路289号,2480,https://sz.zu.anjuke.com/fangyuan/1237558179
热租房 手慢无 特惠 黄贝岭 可随时带看,罗湖-怡景 怡景路,520,https://sz.zu.anjuke.com/fangyuan/1237280916
年底优惠不容错过 近地铁 蔡屋围 深圳市公安局宿舍区,罗湖-蔡屋围 广场北街21号,860,https://sz.zu.anjuke.com/fangyuan/1239725583
换房找我一定实惠 园岭近地铁 押一付一 大阳台,福田-园岭 园岭四街16号,2280,https://sz.zu.anjuke.com/fangyuan/1235715020
十一月租房优惠季 别错过 水库 部分独卫,罗湖-水库 太宁路,520,https://sz.zu.anjuke.com/fangyuan/1231383714
选房的差距等于生活品质的差距,罗湖-怡景 爱国路3018号,740,https://sz.zu.anjuke.com/fangyuan/1238076897
性价比高 国贸 可短租 南北通透 朝阳,罗湖-国贸 嘉宾路1017号,1410,https://sz.zu.anjuke.com/fangyuan/1235604255
普通住宅 翠竹 拎包入住 家私全 免费wifi,罗湖-翠竹 田贝四路2号,1470,https://sz.zu.anjuke.com/fangyuan/1237041397
蛋壳短租 给新来深圳需要过渡的你,罗湖-泥岗 泥岗东路1128号,440,https://sz.zu.anjuke.com/fangyuan/1238072077
喜欢大阳台的你 不容错过 近地铁 无只收房租,罗湖-银湖 银湖路6号,1970,https://sz.zu.anjuke.com/fangyuan/1238838313
全天可打电话咨询 车公庙 拎包入住 押一付一可短租,福田-车公庙 泰然四路118号,2080,https://sz.zu.anjuke.com/fangyuan/1237272455
不要纠结了错过就没有了 上下沙 南北通透 有保洁,福田-上下沙 滨河大道9309号,1100,https://sz.zu.anjuke.com/fangyuan/1237093297
不要纠结了错过就没有了 福田中心区 南北通透 有保洁,福田-福田中心 深南大道2001号,740,https://sz.zu.anjuke.com/fangyuan/1237272189
关于租房的几个技巧你可能还不知道,福田-岗厦 深南大道5014号,1940,https://sz.zu.anjuke.com/fangyuan/1237578530
房东急租 地铁口 车公庙 家电齐全 可短租,福田-车公庙 泰然四路118号,2300,https://sz.zu.anjuke.com/fangyuan/1237285778
选房的差距等于生活品质的差距,南山-蛇口 工业九路7号,1430,https://sz.zu.anjuke.com/fangyuan/1237580087
整租合租都行 笋岗 近地铁公交站 随时入住,罗湖-笋岗 宝岗路54号,2000,https://sz.zu.anjuke.com/fangyuan/1234671302
两天时间保证你租到好房！,罗湖-泥岗 泥岗西路1040号,300,https://sz.zu.anjuke.com/fangyuan/1238072491
你还年轻，不要活得像个老年人！,福田-车公庙 新沙路10号,1630,https://sz.zu.anjuke.com/fangyuan/1237555908
不是你找不到房 而是你选错了地方,福田-石厦 石厦北二街1号,2320,https://sz.zu.anjuke.com/fangyuan/1237586507
想换房来找我 华强北 包你满意 活动继续 精装好房,福田-华强北 华富路,1280,https://sz.zu.anjuke.com/fangyuan/1236284275
长得漂亮是优势，活得漂亮靠选择。,南山-蛇口 招商路60号,1400,https://sz.zu.anjuke.com/fangyuan/1237604701
全新家具家电安排上了 等你来 东门 已打扫干净,罗湖-东门 书院街7号,1940,https://sz.zu.anjuke.com/fangyuan/1235628336
短租让你体验在蛋壳的生活,福田-香蜜湖 红荔西路8007号,710,https://sz.zu.anjuke.com/fangyuan/1237545531
可短租可短租可短租 重要的事情说三遍,罗湖-泥岗 洪涛路,490,https://sz.zu.anjuke.com/fangyuan/1238071508
多房源自取 直租居高临下的大卧室 视野超好近地铁 包物业费,福田-石厦 益田路3001号,740,https://sz.zu.anjuke.com/fangyuan/1236601814
想换房来找我 南油 包你满意 活动继续 精装好房,南山-南油 南光路,1890,https://sz.zu.anjuke.com/fangyuan/1234757901
上班族看过来 精装 景田 采光好 可短租,福田-景田 新闻路3号,730,https://sz.zu.anjuke.com/fangyuan/1236621221
房子是租的 但生活不是 3.0小区房直租新家具让你更舒适,南山-华侨城 新中路24号,1040,https://sz.zu.anjuke.com/fangyuan/1235656331
房子是租的 但生活不是 3.0小区房直租新家具让你更舒适,福田-车公庙 泰然五路,1820,https://sz.zu.anjuke.com/fangyuan/1235676109
不要找小中介，否则吃大亏！,罗湖-水库 太宁路8号,520,https://sz.zu.anjuke.com/fangyuan/1238048147
整租合租都行  近地铁公交站 随时入住,罗湖-翠竹 水贝一路,970,https://sz.zu.anjuke.com/fangyuan/1235229491
年底换房便宜 甩租可短租 南头 近地铁,南山-南头 南山大道3128号,860,https://sz.zu.anjuke.com/fangyuan/1235270152
不要纠结了错过就没有了 华强南 南北通透 有保洁,福田-华强南 福宁街,1450,https://sz.zu.anjuke.com/fangyuan/1236590573
选房的差距等于生活品质的差距,福田-华强北 华发南路68号,650,https://sz.zu.anjuke.com/fangyuan/1237541150
短租产品可拎包入住 适合刚来深圳的你,罗湖-田贝 田贝三路12号,510,https://sz.zu.anjuke.com/fangyuan/1238083433
选房的差距等于生活品质的差距,南山-蛇口 爱榕路44号,1310,https://sz.zu.anjuke.com/fangyuan/1237601180
三两好友一起租房堪比大学宿舍,罗湖-翠竹 翠竹路,1050,https://sz.zu.anjuke.com/fangyuan/1237047032
独卫阳台任你选 拎包入住 前海近地铁超市 精装修,南山-南油 南海大道2225号,1030,https://sz.zu.anjuke.com/fangyuan/1238815619
两天时间保证你租到好房！,福田-华强北 振华路175号,870,https://sz.zu.anjuke.com/fangyuan/1237540715
独卫阳台任你选 拎包入住 笋岗近地铁超市 精装修,罗湖-笋岗 宝岗路111号,1450,https://sz.zu.anjuke.com/fangyuan/1237034730
蛋壳短租 给新来深圳需要过渡的你,龙岗-布吉 西环路,700,https://sz.zu.anjuke.com/fangyuan/1238819752
年底优惠不等人 上下沙 阳光大床 可短租 部分独卫,福田-上下沙 沙嘴路49号,540,https://sz.zu.anjuke.com/fangyuan/1236656637
为了能住好房，你被骗了几次,南山-后海 后海大道,610,https://sz.zu.anjuke.com/fangyuan/1237555285
错过再等一年 福田中心区 阳光好房 可短租 交通方便,福田-福田中心 彩田南路3001号,640,https://sz.zu.anjuke.com/fangyuan/1236588054
住ins风房子是一种怎样的体验,罗湖-东门 解放路1001号,480,https://sz.zu.anjuke.com/fangyuan/1238069211
免费高速网络 车公庙近地铁交通方便 爱干净,福田-车公庙 泰然四路118号,2090,https://sz.zu.anjuke.com/fangyuan/1237281458
多房源自取 直租居高临下的大卧室 视野超好近地铁 包物业费,福田-景田 景田路109号,990,https://sz.zu.anjuke.com/fangyuan/1235729534
多房源自取 直租居高临下的大卧室 视野超好近地铁 包物业费,罗湖-东门 立新路80号,1310,https://sz.zu.anjuke.com/fangyuan/1230480508
你还有后悔的机会 蛇口 精装修 押一付一 通透,南山-华侨城 沙河东路328号,2420,https://sz.zu.anjuke.com/fangyuan/1235637652
短租产品可拎包入住 适合刚来深圳的你,龙岗-李朗 甘李路34号,660,https://sz.zu.anjuke.com/fangyuan/1238062179
蛋壳短租 给新来深圳需要过渡的你,罗湖-东门 东门中路2112号,360,https://sz.zu.anjuke.com/fangyuan/1239705340
上班族看过来 精装 南头 采光好 可短租,南山-南山中心 南新路2108号,860,https://sz.zu.anjuke.com/fangyuan/1235622073
短租让你体验在蛋壳的生活,福田-新洲 新洲三街2号,600,https://sz.zu.anjuke.com/fangyuan/1238009233
短租产品可拎包入住 适合刚来深圳的你,福田-农科中心 侨香三道2号,940,https://sz.zu.anjuke.com/fangyuan/1238015099
不要错过实惠的房子 押一付一不用多给 大阳台精装修,罗湖-笋岗 田心村15巷,1100,https://sz.zu.anjuke.com/fangyuan/1237017556
不要纠结了错过就没有了 前海 南北通透 有保洁,南山-南油 南海大道2225号,910,https://sz.zu.anjuke.com/fangyuan/1235612457
三两好友一起租房堪比大学宿舍,罗湖-国贸 和平路1157号,1100,https://sz.zu.anjuke.com/fangyuan/1237031395
短租产品可拎包入住 适合刚来深圳的你,福田-上下沙 福强路,950,https://sz.zu.anjuke.com/fangyuan/1237775605
不要找小中介，否则吃大亏！,罗湖-怡景 怡景路,1430,https://sz.zu.anjuke.com/fangyuan/1238077644
租的房子也是家 田贝 交通方便 拎包入住,罗湖-田贝 贝丽南路,860,https://sz.zu.anjuke.com/fangyuan/1234048353
全新家具家电安排上了 等你来 新洲 已打扫干净,福田-新洲 新洲二街59号,1950,https://sz.zu.anjuke.com/fangyuan/1237003583
想换房来找我 车公庙 包你满意 活动继续 精装好房,福田-车公庙 滨河大道9280号,2330,https://sz.zu.anjuke.com/fangyuan/1236610316
蛋壳短租 给新来深圳需要过渡的你,罗湖-东门 翠园街27号,470,https://sz.zu.anjuke.com/fangyuan/1239716016
视野开阔小区绿化好 水库 朝阳 家私齐全可拎包入住,罗湖-怡景 碧波一街1号,700,https://sz.zu.anjuke.com/fangyuan/1235624615
蛋壳短租 给新来深圳需要过渡的你,福田-华强北 华发北路,1200,https://sz.zu.anjuke.com/fangyuan/1237690563
走过路过别错过 景田 采光好 附近有健身房,福田-景田 红荔西路7022号,510,https://sz.zu.anjuke.com/fangyuan/1236638606
品质生活，蛋壳更懂你。,福田-华强南 福华路,990,https://sz.zu.anjuke.com/fangyuan/1237542986
房东急租 地铁口 上下沙 家电齐全 可短租,福田-上下沙 宝丽路,520,https://sz.zu.anjuke.com/fangyuan/1235693359
你还年轻，不要活得像个老年人！,龙岗-布吉 华龙路,780,https://sz.zu.anjuke.com/fangyuan/1239717727
你还有后悔的机会 蛇口 精装修 押一付一 通透,南山-蛇口 石云路,1300,https://sz.zu.anjuke.com/fangyuan/1235610820
住ins风房子是一种怎样的体验,福田-香蜜湖 侨香路1031号,570,https://sz.zu.anjuke.com/fangyuan/1238055188
蛋壳蛋壳，我是蛋壳。繁华毗邻，免费wifi龙岗中心城,南山-南油 南光路15号,140,https://sz.zu.anjuke.com/fangyuan/1239144539
可短租可短租可短租 重要的事情说三遍,罗湖-怡景 文锦中路1018号,1280,https://sz.zu.anjuke.com/fangyuan/1238056310
宽敞大气 温馨风格 东门 可短租 近地铁,罗湖-东门 兴湖路38号,760,https://sz.zu.anjuke.com/fangyuan/1240088131
可短租可短租可短租 重要的事情说三遍,南山-南山中心 南山大道2017号,550,https://sz.zu.anjuke.com/fangyuan/1238834663
如果你也爱干净选我就没错 阳光飘窗 干净独卫,福田-皇岗 水围村198号,540,https://sz.zu.anjuke.com/fangyuan/1235738122
租的房子也是家 翠竹 交通方便 拎包入住,罗湖-翠竹 田贝四路2号,1030,https://sz.zu.anjuke.com/fangyuan/1237054007
包维修保洁 不收 可短租 水电平摊 岗厦 朝阳,福田-岗厦 福华路,650,https://sz.zu.anjuke.com/fangyuan/1235721932
热租房 手慢无 特惠 泥岗 可随时带看,罗湖-泥岗 泥岗东路,1200,https://sz.zu.anjuke.com/fangyuan/1236977035
想换房来找我 水库 包你满意 活动继续 精装好房,罗湖-水库 布心路2037号,710,https://sz.zu.anjuke.com/fangyuan/1231382813
温馨户型 国贸 随时看房 可短租 免维修费,罗湖-国贸 东门南路2020号,1450,https://sz.zu.anjuke.com/fangyuan/1235608239
宽敞大气 温馨风格 石厦 可短租 近地铁,福田-石厦 石厦北二街89号,640,https://sz.zu.anjuke.com/fangyuan/1236606337
关于租房的几个技巧你可能还不知道,福田-新洲 新沙路8号,770,https://sz.zu.anjuke.com/fangyuan/1238059512
蛋壳短租 给新来深圳需要过渡的你,龙华-龙华中心区 梅龙大道880号,470,https://sz.zu.anjuke.com/fangyuan/1238017423
